id,day,date,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti
254,12,2020-03-07,ITA,17,Basilicata,40.63947052,15.80514834,1,0,1,2,3,0,0,0,0
255,12,2020-03-07,ITA,18,Calabria,38.90597598,16.59440194,2,0,2,2,4,0,0,0,0
256,12,2020-03-07,ITA,15,Campania,40.83956555,14.25084984,16,0,16,45,61,4,4,0,0
257,12,2020-03-07,ITA,8,Emilia-Romagna,44.49436681,11.3417208,464,64,528,409,937,121,140,25,48
258,12,2020-03-07,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,7,1,8,31,39,11,11,3,0
259,12,2020-03-07,ITA,12,Lazio,41.89277044,12.48366722,43,8,51,21,72,22,22,3,1
260,12,2020-03-07,ITA,7,Liguria,44.41149315,8.9326992,26,6,32,10,42,18,19,5,4
261,12,2020-03-07,ITA,3,Lombardia,45.46679409,9.190347404,1661,359,2020,722,2742,734,808,524,154
262,12,2020-03-07,ITA,11,Marche,43.61675973,13.5188753,94,36,130,71,201,46,48,0,6
263,12,2020-03-07,ITA,14,Molise,41.55774754,14.65916051,3,2,5,9,14,2,2,0,0
264,12,2020-03-07,ITA,21,P.A. Bolzano,46.49933453,11.35662422,8,0,8,1,9,5,5,0,0
265,12,2020-03-07,ITA,22,P.A. Trento,46.06893511,11.12123097,6,1,7,7,14,4,4,0,0
266,12,2020-03-07,ITA,1,Piemonte,45.0732745,7.680687483,110,38,148,54,202,63,64,0,5
267,12,2020-03-07,ITA,16,Puglia,41.12559576,16.86736689,9,2,11,12,23,8,9,1,2
268,12,2020-03-07,ITA,20,Sardegna,39.21531192,9.110616306,2,0,2,3,5,0,0,0,0
269,12,2020-03-07,ITA,19,Sicilia,38.11569725,13.3623567,8,0,8,25,33,11,11,2,0
270,12,2020-03-07,ITA,9,Toscana,43.76923077,11.25588885,54,7,61,51,112,34,34,1,0
271,12,2020-03-07,ITA,10,Umbria,43.10675841,12.38824698,2,2,4,20,24,8,8,0,0
272,12,2020-03-07,ITA,2,Valle d'Aosta,45.73750286,7.320149366,1,0,1,7,8,1,1,0,0
273,12,2020-03-07,ITA,5,Veneto,45.43490485,12.33845213,123,41,164,341,505,51,55,25,13
274,13,2020-03-08,ITA,13,Abruzzo,42.35122196,13.39843823,14,0,14,3,17,6,6,0,0
275,13,2020-03-08,ITA,17,Basilicata,40.63947052,15.80514834,2,0,2,2,4,1,1,0,0
276,13,2020-03-08,ITA,18,Calabria,38.90597598,16.59440194,5,0,5,4,9,5,5,0,0
277,13,2020-03-08,ITA,15,Campania,40.83956555,14.25084984,30,7,37,63,100,39,40,1,0
278,13,2020-03-08,ITA,8,Emilia-Romagna,44.49436681,11.3417208,542,75,617,480,1097,160,170,27,56
279,13,2020-03-08,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,7,1,8,45,53,14,15,3,1
280,13,2020-03-08,ITA,12,Lazio,41.89277044,12.48366722,47,8,55,26,81,9,11,3,3
281,13,2020-03-08,ITA,7,Liguria,44.41149315,8.9326992,39,11,50,17,67,25,27,5,6
282,13,2020-03-08,ITA,3,Lombardia,45.46679409,9.190347404,2217,399,2616,756,3372,630,769,550,267
283,13,2020-03-08,ITA,11,Marche,43.61675973,13.5188753,110,41,151,114,265,64,65,0,7
284,13,2020-03-08,ITA,14,Molise,41.55774754,14.65916051,4,2,6,8,14,0,0,0,0
285,13,2020-03-08,ITA,21,P.A. Bolzano,46.49933453,11.35662422,8,0,8,1,9,0,0,0,0
286,13,2020-03-08,ITA,22,P.A. Trento,46.06893511,11.12123097,7,2,9,14,23,9,9,0,0
287,13,2020-03-08,ITA,1,Piemonte,45.0732745,7.680687483,245,45,290,65,355,153,153,0,5
288,13,2020-03-08,ITA,16,Puglia,41.12559576,16.86736689,17,3,20,16,36,13,14,1,3
289,13,2020-03-08,ITA,20,Sardegna,39.21531192,9.110616306,5,0,5,6,11,6,6,0,0
290,13,2020-03-08,ITA,19,Sicilia,38.11569725,13.3623567,18,0,18,33,51,18,18,2,0
291,13,2020-03-08,ITA,9,Toscana,43.76923077,11.25588885,91,7,98,67,165,53,53,1,0
292,13,2020-03-08,ITA,10,Umbria,43.10675841,12.38824698,2,2,4,22,26,2,2,0,0
293,13,2020-03-08,ITA,2,Valle d'Aosta,45.73750286,7.320149366,1,0,1,8,9,1,1,0,0
294,13,2020-03-08,ITA,5,Veneto,45.43490485,12.33845213,146,47,193,430,623,118,127,29,18
295,14,2020-03-09,ITA,13,Abruzzo,42.35122196,13.39843823,25,0,25,5,30,13,13,0,0
296,14,2020-03-09,ITA,17,Basilicata,40.63947052,15.80514834,2,0,2,3,5,1,1,0,0
297,14,2020-03-09,ITA,18,Calabria,38.90597598,16.59440194,8,0,8,1,9,0,2,2,0
298,14,2020-03-09,ITA,15,Campania,40.83956555,14.25084984,42,8,50,69,119,19,19,1,0
299,14,2020-03-09,ITA,8,Emilia-Romagna,44.49436681,11.3417208,576,90,666,620,1286,189,206,30,70
300,14,2020-03-09,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,18,1,19,70,89,36,36,3,1
301,14,2020-03-09,ITA,12,Lazio,41.89277044,12.48366722,55,8,63,31,94,13,15,3,5
302,14,2020-03-09,ITA,7,Liguria,44.41149315,8.9326992,60,17,77,20,97,30,31,5,7
303,14,2020-03-09,ITA,3,Lombardia,45.46679409,9.190347404,2802,440,3242,1248,4490,1118,1280,646,333
304,14,2020-03-09,ITA,11,Marche,43.61675973,13.5188753,136,47,183,130,313,48,51,0,10
305,14,2020-03-09,ITA,14,Molise,41.55774754,14.65916051,4,2,6,8,14,0,0,0,0
306,14,2020-03-09,ITA,21,P.A. Bolzano,46.49933453,11.35662422,8,0,8,1,9,0,0,0,0
307,14,2020-03-09,ITA,22,P.A. Trento,46.06893511,11.12123097,10,2,12,21,33,10,10,0,0
308,14,2020-03-09,ITA,1,Piemonte,45.0732745,7.680687483,222,50,272,65,337,-18,-10,0,13
309,14,2020-03-09,ITA,16,Puglia,41.12559576,16.86736689,20,6,26,20,46,10,10,1,3
310,14,2020-03-09,ITA,20,Sardegna,39.21531192,9.110616306,8,0,8,11,19,8,8,0,0
311,14,2020-03-09,ITA,19,Sicilia,38.11569725,13.3623567,19,0,19,33,52,1,1,2,0
312,14,2020-03-09,ITA,9,Toscana,43.76923077,11.25588885,107,9,116,90,206,41,42,1,1
313,14,2020-03-09,ITA,10,Umbria,43.10675841,12.38824698,4,2,6,22,28,2,2,0,0
314,14,2020-03-09,ITA,2,Valle d'Aosta,45.73750286,7.320149366,4,0,4,11,15,6,6,0,0
315,14,2020-03-09,ITA,5,Veneto,45.43490485,12.33845213,186,51,237,457,694,71,74,30,20
316,15,2020-03-10,ITA,13,Abruzzo,42.35122196,13.39843823,17,9,26,11,37,7,8,0,1
317,15,2020-03-10,ITA,17,Basilicata,40.63947052,15.80514834,2,0,2,5,7,2,2,0,0
318,15,2020-03-10,ITA,18,Calabria,38.90597598,16.59440194,8,2,10,1,11,2,2,2,0
319,15,2020-03-10,ITA,15,Campania,40.83956555,14.25084984,33,8,41,85,126,7,7,1,0
320,15,2020-03-10,ITA,8,Emilia-Romagna,44.49436681,11.3417208,669,98,767,650,1417,131,147,31,85
321,15,2020-03-10,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,27,6,33,77,110,21,23,3,3
322,15,2020-03-10,ITA,12,Lazio,41.89277044,12.48366722,50,15,65,34,99,5,14,11,6
323,15,2020-03-10,ITA,7,Liguria,44.41149315,8.9326992,57,29,86,42,128,31,32,5,8
324,15,2020-03-10,ITA,3,Lombardia,45.46679409,9.190347404,3319,466,3785,642,4427,-63,322,896,468
325,15,2020-03-10,ITA,11,Marche,43.61675973,13.5188753,152,54,206,175,381,68,71,0,13
326,15,2020-03-10,ITA,14,Molise,41.55774754,14.65916051,3,3,6,9,15,1,1,0,0
327,15,2020-03-10,ITA,21,P.A. Bolzano,46.49933453,11.35662422,17,1,18,20,38,29,29,0,0
328,15,2020-03-10,ITA,22,P.A. Trento,46.06893511,11.12123097,19,3,22,28,50,17,19,2,0
329,15,2020-03-10,ITA,1,Piemonte,45.0732745,7.680687483,306,66,372,64,436,99,103,0,17
330,15,2020-03-10,ITA,16,Puglia,41.12559576,16.86736689,28,6,34,21,55,9,9,1,3
331,15,2020-03-10,ITA,20,Sardegna,39.21531192,9.110616306,9,0,9,11,20,1,1,0,0
332,15,2020-03-10,ITA,19,Sicilia,38.11569725,13.3623567,17,2,19,41,60,8,8,2,0
333,15,2020-03-10,ITA,9,Toscana,43.76923077,11.25588885,91,40,131,129,260,54,56,3,1
334,15,2020-03-10,ITA,10,Umbria,43.10675841,12.38824698,8,2,10,27,37,9,9,0,0
335,15,2020-03-10,ITA,2,Valle d'Aosta,45.73750286,7.320149366,2,0,2,15,17,2,2,0,0
336,15,2020-03-10,ITA,5,Veneto,45.43490485,12.33845213,204,67,271,512,783,89,112,47,26
337,16,2020-03-11,ITA,13,Abruzzo,42.35122196,13.39843823,17,9,26,11,37,0,0,0,1
338,16,2020-03-11,ITA,17,Basilicata,40.63947052,15.80514834,1,1,2,6,8,1,1,0,0
339,16,2020-03-11,ITA,18,Calabria,38.90597598,16.59440194,10,2,12,5,17,6,6,2,0
340,16,2020-03-11,ITA,15,Campania,40.83956555,14.25084984,56,11,67,82,149,23,27,4,1
341,16,2020-03-11,ITA,8,Emilia-Romagna,44.49436681,11.3417208,745,104,849,739,1588,171,206,38,113
342,16,2020-03-11,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,16,5,21,89,110,0,10,10,6
343,16,2020-03-11,ITA,12,Lazio,41.89277044,12.48366722,67,18,85,40,125,26,34,19,6
344,16,2020-03-11,ITA,7,Liguria,44.41149315,8.9326992,74,34,108,73,181,53,53,5,8
345,16,2020-03-11,ITA,3,Lombardia,45.46679409,9.190347404,3852,560,4412,1351,5763,1336,1489,900,617
346,16,2020-03-11,ITA,11,Marche,43.61675973,13.5188753,212,66,278,183,461,80,85,0,18
347,16,2020-03-11,ITA,14,Molise,41.55774754,14.65916051,4,3,7,9,16,1,1,0,0
348,16,2020-03-11,ITA,21,P.A. Bolzano,46.49933453,11.35662422,8,4,12,63,75,37,37,0,0
349,16,2020-03-11,ITA,22,P.A. Trento,46.06893511,11.12123097,28,4,32,42,74,24,25,3,0
350,16,2020-03-11,ITA,1,Piemonte,45.0732745,7.680687483,319,75,394,86,480,44,48,0,21
351,16,2020-03-11,ITA,16,Puglia,41.12559576,16.86736689,38,4,42,29,71,16,18,1,5
352,16,2020-03-11,ITA,20,Sardegna,39.21531192,9.110616306,10,0,10,27,37,17,17,0,0
353,16,2020-03-11,ITA,19,Sicilia,38.11569725,13.3623567,23,1,24,57,81,21,21,2,0
354,16,2020-03-11,ITA,9,Toscana,43.76923077,11.25588885,87,54,141,173,314,54,56,5,1
355,16,2020-03-11,ITA,10,Umbria,43.10675841,12.38824698,7,5,12,32,44,7,9,2,0
356,16,2020-03-11,ITA,2,Valle d'Aosta,45.73750286,7.320149366,2,0,2,17,19,2,3,0,1
357,16,2020-03-11,ITA,5,Veneto,45.43490485,12.33845213,262,68,330,610,940,157,167,54,29
358,17,2020-03-12,ITA,13,Abruzzo,42.35122196,13.39843823,47,12,59,19,78,41,46,4,2
359,17,2020-03-12,ITA,17,Basilicata,40.63947052,15.80514834,1,1,2,6,8,0,0,0,0
360,17,2020-03-12,ITA,18,Calabria,38.90597598,16.59440194,14,2,16,16,32,15,14,1,0
361,17,2020-03-12,ITA,15,Campania,40.83956555,14.25084984,56,11,67,107,174,25,25,4,1
362,17,2020-03-12,ITA,8,Emilia-Romagna,44.49436681,11.3417208,814,112,926,832,1758,170,208,43,146
363,17,2020-03-12,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,23,10,33,115,148,38,41,11,8
364,17,2020-03-12,ITA,12,Lazio,41.89277044,12.48366722,85,20,105,67,172,47,50,19,9
365,17,2020-03-12,ITA,7,Liguria,44.41149315,8.9326992,100,36,136,107,243,62,80,20,11
366,17,2020-03-12,ITA,3,Lombardia,45.46679409,9.190347404,4247,605,4852,2044,6896,1133,1445,1085,744
367,17,2020-03-12,ITA,11,Marche,43.61675973,13.5188753,254,76,330,240,570,109,113,0,22
368,17,2020-03-12,ITA,14,Molise,41.55774754,14.65916051,4,3,7,9,16,0,0,0,0
369,17,2020-03-12,ITA,21,P.A. Bolzano,46.49933453,11.35662422,21,4,25,78,103,28,29,0,1
370,17,2020-03-12,ITA,22,P.A. Trento,46.06893511,11.12123097,43,5,48,54,102,28,30,4,1
371,17,2020-03-12,ITA,1,Piemonte,45.0732745,7.680687483,368,97,465,89,554,74,79,0,26
372,17,2020-03-12,ITA,16,Puglia,41.12559576,16.86736689,58,2,60,38,98,27,27,1,5
373,17,2020-03-12,ITA,20,Sardegna,39.21531192,9.110616306,12,0,12,27,39,2,2,0,0
374,17,2020-03-12,ITA,19,Sicilia,38.11569725,13.3623567,28,5,33,78,111,30,32,2,2
375,17,2020-03-12,ITA,9,Toscana,43.76923077,11.25588885,100,59,159,193,352,38,44,7,5
376,17,2020-03-12,ITA,10,Umbria,43.10675841,12.38824698,8,8,16,46,62,18,18,2,0
377,17,2020-03-12,ITA,2,Valle d'Aosta,45.73750286,7.320149366,7,0,7,19,26,7,7,0,1
378,17,2020-03-12,ITA,5,Veneto,45.43490485,12.33845213,360,85,445,852,1297,357,361,55,32
379,18,2020-03-13,ITA,13,Abruzzo,42.35122196,13.39843823,42,14,56,27,83,5,5,4,2
380,18,2020-03-13,ITA,17,Basilicata,40.63947052,15.80514834,1,1,2,8,10,2,2,0,0
381,18,2020-03-13,ITA,18,Calabria,38.90597598,16.59440194,18,3,21,16,37,5,5,1,0
382,18,2020-03-13,ITA,15,Campania,40.83956555,14.25084984,60,19,79,134,213,39,41,5,2
383,18,2020-03-13,ITA,8,Emilia-Romagna,44.49436681,11.3417208,942,128,1070,941,2011,253,316,51,201
384,18,2020-03-13,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,59,8,67,169,236,88,90,11,10
385,18,2020-03-13,ITA,12,Lazio,41.89277044,12.48366722,122,24,146,96,242,70,77,24,11
386,18,2020-03-13,ITA,7,Liguria,44.41149315,8.9326992,128,44,172,132,304,61,71,24,17
387,18,2020-03-13,ITA,3,Lombardia,45.46679409,9.190347404,4435,650,5085,2647,7732,836,1095,1198,890
388,18,2020-03-13,ITA,11,Marche,43.61675973,13.5188753,337,85,422,276,698,128,133,0,27
389,18,2020-03-13,ITA,14,Molise,41.55774754,14.65916051,5,3,8,9,17,1,1,0,0
390,18,2020-03-13,ITA,21,P.A. Bolzano,46.49933453,11.35662422,20,5,25,98,123,20,21,0,2
391,18,2020-03-13,ITA,22,P.A. Trento,46.06893511,11.12123097,58,6,64,93,157,55,56,4,2
392,18,2020-03-13,ITA,1,Piemonte,45.0732745,7.680687483,556,135,691,103,794,240,260,0,46
393,18,2020-03-13,ITA,16,Puglia,41.12559576,16.86736689,77,2,79,42,121,23,25,3,5
394,18,2020-03-13,ITA,20,Sardegna,39.21531192,9.110616306,12,0,12,31,43,4,4,0,0
395,18,2020-03-13,ITA,19,Sicilia,38.11569725,13.3623567,37,7,44,82,126,15,15,2,2
396,18,2020-03-13,ITA,9,Toscana,43.76923077,11.25588885,134,77,211,244,455,103,106,10,5
397,18,2020-03-13,ITA,10,Umbria,43.10675841,12.38824698,11,10,21,52,73,11,12,2,1
398,18,2020-03-13,ITA,2,Valle d'Aosta,45.73750286,7.320149366,6,0,6,21,27,1,1,0,1
399,18,2020-03-13,ITA,5,Veneto,45.43490485,12.33845213,366,107,473,980,1453,156,211,100,42
400,19,2020-03-14,ITA,13,Abruzzo,42.35122196,13.39843823,51,14,65,41,106,23,23,4,2
401,19,2020-03-14,ITA,17,Basilicata,40.63947052,15.80514834,0,2,2,8,10,0,0,0,0
402,19,2020-03-14,ITA,18,Calabria,38.90597598,16.59440194,22,4,26,33,59,22,22,1,0
403,19,2020-03-14,ITA,15,Campania,40.83956555,14.25084984,72,17,89,154,243,30,52,23,6
404,19,2020-03-14,ITA,8,Emilia-Romagna,44.49436681,11.3417208,1076,152,1228,1121,2349,338,381,54,241
405,19,2020-03-14,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,67,11,78,193,271,35,44,17,13
406,19,2020-03-14,ITA,12,Lazio,41.89277044,12.48366722,181,25,206,114,320,78,80,24,13
407,19,2020-03-14,ITA,7,Liguria,44.41149315,8.9326992,213,62,275,109,384,80,118,52,27
408,19,2020-03-14,ITA,3,Lombardia,45.46679409,9.190347404,4898,732,5630,3429,9059,1327,1865,1660,966
409,19,2020-03-14,ITA,11,Marche,43.61675973,13.5188753,449,93,542,321,863,165,174,0,36
410,19,2020-03-14,ITA,14,Molise,41.55774754,14.65916051,5,3,8,9,17,0,0,0,0
411,19,2020-03-14,ITA,21,P.A. Bolzano,46.49933453,11.35662422,26,7,33,137,170,47,48,0,3
412,19,2020-03-14,ITA,22,P.A. Trento,46.06893511,11.12123097,68,12,80,119,199,42,43,5,2
413,19,2020-03-14,ITA,1,Piemonte,45.0732745,7.680687483,538,150,688,126,814,20,33,0,59
414,19,2020-03-14,ITA,16,Puglia,41.12559576,16.86736689,91,6,97,59,156,35,37,2,8
415,19,2020-03-14,ITA,20,Sardegna,39.21531192,9.110616306,14,0,14,33,47,4,4,0,0
416,19,2020-03-14,ITA,19,Sicilia,38.11569725,13.3623567,42,11,53,97,150,24,26,4,2
417,19,2020-03-14,ITA,9,Toscana,43.76923077,11.25588885,160,87,247,367,614,159,160,10,6
418,19,2020-03-14,ITA,10,Umbria,43.10675841,12.38824698,21,11,32,71,103,30,31,3,1
419,19,2020-03-14,ITA,2,Valle d'Aosta,45.73750286,7.320149366,12,0,12,29,41,14,14,0,1
420,19,2020-03-14,ITA,5,Veneto,45.43490485,12.33845213,366,119,485,1290,1775,322,342,107,55
421,20,2020-03-15,ITA,13,Abruzzo,42.35122196,13.39843823,72,28,100,28,128,22,25,6,3
422,20,2020-03-15,ITA,17,Basilicata,40.63947052,15.80514834,0,2,2,9,11,1,1,0,0
423,20,2020-03-15,ITA,18,Calabria,38.90597598,16.59440194,32,6,38,28,66,7,8,1,1
424,20,2020-03-15,ITA,15,Campania,40.83956555,14.25084984,73,22,95,201,296,53,61,28,9
425,20,2020-03-15,ITA,8,Emilia-Romagna,44.49436681,11.3417208,1215,169,1384,1357,2741,392,449,68,284
426,20,2020-03-15,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,98,12,110,206,316,45,46,17,14
427,20,2020-03-15,ITA,12,Lazio,41.89277044,12.48366722,223,31,254,142,396,76,79,24,16
428,20,2020-03-15,ITA,7,Liguria,44.41149315,8.9326992,253,66,319,174,493,109,96,33,33
429,20,2020-03-15,ITA,3,Lombardia,45.46679409,9.190347404,5500,767,6267,3776,10043,984,1587,2011,1218
430,20,2020-03-15,ITA,11,Marche,43.61675973,13.5188753,521,98,619,468,1087,224,234,0,46
431,20,2020-03-15,ITA,14,Molise,41.55774754,14.65916051,3,4,7,10,17,0,0,0,0
432,20,2020-03-15,ITA,21,P.A. Bolzano,46.49933453,11.35662422,50,4,54,145,199,29,31,0,5
433,20,2020-03-15,ITA,22,P.A. Trento,46.06893511,11.12123097,73,19,92,275,367,168,172,5,6
434,20,2020-03-15,ITA,1,Piemonte,45.0732745,7.680687483,726,171,897,133,1030,216,238,0,81
435,20,2020-03-15,ITA,16,Puglia,41.12559576,16.86736689,116,6,122,90,212,56,64,2,16
436,20,2020-03-15,ITA,20,Sardegna,39.21531192,9.110616306,16,0,16,59,75,28,30,0,2
437,20,2020-03-15,ITA,19,Sicilia,38.11569725,13.3623567,56,15,71,108,179,29,32,7,2
438,20,2020-03-15,ITA,9,Toscana,43.76923077,11.25588885,175,107,282,481,763,149,151,10,8
439,20,2020-03-15,ITA,10,Umbria,43.10675841,12.38824698,25,13,38,101,139,36,36,3,1
440,20,2020-03-15,ITA,2,Valle d'Aosta,45.73750286,7.320149366,10,3,13,43,56,15,15,0,1
441,20,2020-03-15,ITA,5,Veneto,45.43490485,12.33845213,426,129,555,1434,1989,214,235,120,63
442,21,2020-03-16,ITA,13,Abruzzo,42.35122196,13.39843823,71,37,108,57,165,37,39,7,4
443,21,2020-03-16,ITA,17,Basilicata,40.63947052,15.80514834,1,2,3,9,12,1,1,0,0
444,21,2020-03-16,ITA,18,Calabria,38.90597598,16.59440194,36,7,43,44,87,21,21,1,1
445,21,2020-03-16,ITA,15,Campania,40.83956555,14.25084984,103,22,125,238,363,67,67,28,9
446,21,2020-03-16,ITA,8,Emilia-Romagna,44.49436681,11.3417208,1362,197,1559,1529,3088,347,429,88,346
447,21,2020-03-16,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,96,19,115,231,346,30,39,18,22
448,21,2020-03-16,ITA,12,Lazio,41.89277044,12.48366722,267,31,298,174,472,76,87,32,19
449,21,2020-03-16,ITA,7,Liguria,44.41149315,8.9326992,255,73,328,247,575,82,108,42,50
450,21,2020-03-16,ITA,3,Lombardia,45.46679409,9.190347404,6171,823,6994,3867,10861,818,1377,2368,1420
451,21,2020-03-16,ITA,11,Marche,43.61675973,13.5188753,528,110,638,547,1185,98,109,0,57
452,21,2020-03-16,ITA,14,Molise,41.55774754,14.65916051,3,5,8,7,15,-2,4,5,1
453,21,2020-03-16,ITA,21,P.A. Bolzano,46.49933453,11.35662422,53,11,64,171,235,36,37,0,6
454,21,2020-03-16,ITA,22,P.A. Trento,46.06893511,11.12123097,73,19,92,275,367,0,0,5,6
455,21,2020-03-16,ITA,1,Piemonte,45.0732745,7.680687483,1045,186,1231,174,1405,375,405,0,111
456,21,2020-03-16,ITA,16,Puglia,41.12559576,16.86736689,116,6,122,90,212,0,0,2,16
457,21,2020-03-16,ITA,20,Sardegna,39.21531192,9.110616306,39,0,39,66,105,30,30,0,2
458,21,2020-03-16,ITA,19,Sicilia,38.11569725,13.3623567,75,20,95,108,203,24,25,8,2
459,21,2020-03-16,ITA,9,Toscana,43.76923077,11.25588885,175,107,282,559,841,78,85,11,14
460,21,2020-03-16,ITA,10,Umbria,43.10675841,12.38824698,30,15,45,114,159,20,21,4,1
461,21,2020-03-16,ITA,2,Valle d'Aosta,45.73750286,7.320149366,28,5,33,70,103,47,48,0,2
462,21,2020-03-16,ITA,5,Veneto,45.43490485,12.33845213,498,156,654,1620,2274,285,301,130,69
463,22,2020-03-17,ITA,13,Abruzzo,42.35122196,13.39843823,94,32,126,90,216,51,53,7,6
464,22,2020-03-17,ITA,17,Basilicata,40.63947052,15.80514834,5,2,7,13,20,8,8,0,0
465,22,2020-03-17,ITA,18,Calabria,38.90597598,16.59440194,45,10,55,57,112,25,25,1,1
466,22,2020-03-17,ITA,15,Campania,40.83956555,14.25084984,127,24,151,272,423,60,60,28,9
467,22,2020-03-17,ITA,8,Emilia-Romagna,44.49436681,11.3417208,1566,223,1789,1615,3404,316,409,134,393
468,22,2020-03-17,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,104,21,125,222,347,1,8,17,30
469,22,2020-03-17,ITA,12,Lazio,41.89277044,12.48366722,314,44,358,192,550,78,84,34,23
470,22,2020-03-17,ITA,7,Liguria,44.41149315,8.9326992,299,85,384,277,661,86,111,57,60
471,22,2020-03-17,ITA,3,Lombardia,45.46679409,9.190347404,6953,879,7832,4263,12095,1234,1571,2485,1640
472,22,2020-03-17,ITA,11,Marche,43.61675973,13.5188753,599,109,708,594,1302,117,129,0,69
473,22,2020-03-17,ITA,14,Molise,41.55774754,14.65916051,7,5,12,7,19,4,4,5,1
474,22,2020-03-17,ITA,21,P.A. Bolzano,46.49933453,11.35662422,71,11,82,200,282,47,50,1,8
475,22,2020-03-17,ITA,22,P.A. Trento,46.06893511,11.12123097,107,22,129,239,368,1,7,10,7
476,22,2020-03-17,ITA,1,Piemonte,45.0732745,7.680687483,1378,206,1584,180,1764,359,381,0,133
477,22,2020-03-17,ITA,16,Puglia,41.12559576,16.86736689,155,14,169,151,320,108,110,2,18
478,22,2020-03-17,ITA,20,Sardegna,39.21531192,9.110616306,36,4,40,75,115,10,10,0,2
479,22,2020-03-17,ITA,19,Sicilia,38.11569725,13.3623567,86,28,114,112,226,23,24,8,3
480,22,2020-03-17,ITA,9,Toscana,43.76923077,11.25588885,329,143,472,552,1024,183,187,12,17
481,22,2020-03-17,ITA,10,Umbria,43.10675841,12.38824698,36,21,57,135,192,33,33,4,1
482,22,2020-03-17,ITA,2,Valle d'Aosta,45.73750286,7.320149366,35,6,41,93,134,31,31,0,2
483,22,2020-03-17,ITA,5,Veneto,45.43490485,12.33845213,548,171,719,1769,2488,214,231,136,80
484,23,2020-03-18,ITA,13,Abruzzo,42.35122196,13.39843823,99,41,140,109,249,33,34,7,7
485,23,2020-03-18,ITA,17,Basilicata,40.63947052,15.80514834,9,2,11,16,27,7,7,0,0
486,23,2020-03-18,ITA,18,Calabria,38.90597598,16.59440194,45,11,56,70,126,14,15,2,1
487,23,2020-03-18,ITA,15,Campania,40.83956555,14.25084984,127,24,151,272,423,0,0,28,9
488,23,2020-03-18,ITA,8,Emilia-Romagna,44.49436681,11.3417208,1784,247,2031,1884,3915,511,594,152,458
489,23,2020-03-18,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,128,27,155,261,416,69,68,15,31
490,23,2020-03-18,ITA,12,Lazio,41.89277044,12.48366722,374,44,418,232,650,100,117,42,32
491,23,2020-03-18,ITA,7,Liguria,44.41149315,8.9326992,401,100,501,243,744,83,109,70,73
492,23,2020-03-18,ITA,3,Lombardia,45.46679409,9.190347404,7285,924,8209,4057,12266,171,1493,3488,1959
493,23,2020-03-18,ITA,11,Marche,43.61675973,13.5188753,638,119,757,719,1476,174,197,0,92
494,23,2020-03-18,ITA,14,Molise,41.55774754,14.65916051,7,6,13,8,21,2,3,6,1
495,23,2020-03-18,ITA,21,P.A. Bolzano,46.49933453,11.35662422,79,18,97,269,366,84,85,1,9
496,23,2020-03-18,ITA,22,P.A. Trento,46.06893511,11.12123097,141,22,163,273,436,68,70,12,7
497,23,2020-03-18,ITA,1,Piemonte,45.0732745,7.680687483,1780,227,2007,180,2187,423,444,0,154
498,23,2020-03-18,ITA,16,Puglia,41.12559576,16.86736689,156,30,186,176,362,42,43,2,19
499,23,2020-03-18,ITA,20,Sardegna,39.21531192,9.110616306,42,7,49,83,132,17,17,0,2
500,23,2020-03-18,ITA,19,Sicilia,38.11569725,13.3623567,100,29,129,138,267,41,45,12,3
501,23,2020-03-18,ITA,9,Toscana,43.76923077,11.25588885,427,160,587,704,1291,267,277,17,22
502,23,2020-03-18,ITA,10,Umbria,43.10675841,12.38824698,54,21,75,166,241,49,50,4,2
503,23,2020-03-18,ITA,2,Valle d'Aosta,45.73750286,7.320149366,41,3,44,118,162,28,29,0,3
504,23,2020-03-18,ITA,5,Veneto,45.43490485,12.33845213,646,195,841,2112,2953,465,510,167,94
505,24,2020-03-19,ITA,13,Abruzzo,42.35122196,13.39843823,181,47,228,138,366,117,122,8,11
506,24,2020-03-19,ITA,17,Basilicata,40.63947052,15.80514834,8,5,13,24,37,10,10,0,0
507,24,2020-03-19,ITA,18,Calabria,38.90597598,16.59440194,60,13,73,91,164,38,40,2,3
508,24,2020-03-19,ITA,15,Campania,40.83956555,14.25084984,213,36,249,356,605,182,192,30,17
509,24,2020-03-19,ITA,8,Emilia-Romagna,44.49436681,11.3417208,1900,260,2160,2346,4506,591,689,177,531
510,24,2020-03-19,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,134,29,163,359,522,106,137,41,36
